Cliente,Fecha,Importe,Estado,Nombre,Sexo,Zona
9020,2020-01-04 00:01:00,37043,Completado,Romina_5,F,Santa Fe
9020,2020-01-12 00:01:00,68314,Completado,Romina_5,F,Santa Fe
9020,2020-01-04 00:10:00,58799,Completado,Romina_5,F,Santa Fe
9111,2020-01-04 00:01:00,42052,Completado,Pedro_28,M,Capital Federal
9111,2020-01-24 00:02:00,32157,Completado,Pedro_28,M,Capital Federal
9111,2020-01-14 00:05:00,82922,Completado,Pedro_28,M,Capital Federal
9111,2020-01-07 00:07:00,22600,Completado,Pedro_28,M,Capital Federal
9429,2020-01-04 00:01:00,82949,Completado,Ana_108,F,Capital Federal
9429,2020-01-11 00:06:00,29230,Completado,Ana_108,F,Capital Federal
9781,2020-01-04 00:01:00,23458,Completado,Ana_196,F,Capital Federal
9781,2020-01-26 00:02:00,24620,Completado,Ana_196,F,Capital Federal
9781,2020-01-16 00:06:00,61772,Completado,Ana_196,F,Capital Federal
9781,2020-01-23 00:08:00,18325,Completado,Ana_196,F,Capital Federal
9781,2020-01-18 00:10:00,11920,Completado,Ana_196,F,Capital Federal
9781,2020-01-21 00:11:00,71326,Completado,Ana_196,F,Capital Federal
9193,2020-01-04 00:01:00,16764,Completado,Ana_49,F,Buenos Aires
9193,2020-01-08 00:01:00,50815,Completado,Ana_49,F,Buenos Aires
10462,2020-01-05 00:01:00,69144,Completado,Juan_366,M,Capital Federal
10462,2020-01-07 00:01:00,31767,Completado,Juan_366,M,Capital Federal
10462,2020-01-04 00:02:00,78942,Completado,Juan_366,M,Capital Federal
10462,2020-01-22 00:11:00,5223,Completado,Juan_366,M,Capital Federal
9223,2020-01-05 00:01:00,45064,Completado,Pedro_56,M,Capital Federal
9223,2020-01-17 00:02:00,77703,Completado,Pedro_56,M,Capital Federal
9223,2020-01-21 00:04:00,59566,Completado,Pedro_56,M,Capital Federal
9223,2020-01-19 00:06:00,71524,Completado,Pedro_56,M,Capital Federal
9223,2020-01-23 00:07:00,80542,Completado,Pedro_56,M,Capital Federal
9223,2020-01-04 00:09:00,80040,Completado,Pedro_56,M,Capital Federal
9223,2020-01-25 00:10:00,70352,Completado,Pedro_56,M,Capital Federal
9223,2020-01-21 00:11:00,3583,Completado,Pedro_56,M,Capital Federal
9770,2020-01-05 00:01:00,31989,Completado,Juan_193,M,Capital Federal
9770,2020-01-12 00:06:00,58991,Completado,Juan_193,M,Capital Federal
9770,2020-01-07 00:08:00,55260,Completado,Juan_193,M,Capital Federal
9300,2020-01-05 00:01:00,44678,Completado,Romina_75,F,Capital Federal
9300,2020-01-04 00:02:00,61291,Completado,Romina_75,F,Capital Federal
9300,2020-01-06 00:05:00,76304,Completado,Romina_75,F,Capital Federal
9300,2020-01-27 00:07:00,99097,Completado,Romina_75,F,Capital Federal
9300,2020-01-15 00:09:00,4416,Completado,Romina_75,F,Capital Federal
9300,2020-01-03 00:10:00,4918,Completado,Romina_75,F,Capital Federal
9300,2020-01-03 00:11:00,32930,Completado,Romina_75,F,Capital Federal
9490,2020-01-05 00:01:00,69184,Completado,Juan_123,M,Cordoba
9490,2020-01-24 00:03:00,75068,Completado,Juan_123,M,Cordoba
9490,2020-01-28 00:03:00,18562,Completado,Juan_123,M,Cordoba
9490,2020-01-28 00:11:00,1176,Completado,Juan_123,M,Cordoba
9882,2020-01-05 00:01:00,79353,Completado,Juan_221,M,Cordoba
9882,2020-01-03 00:07:00,14138,Completado,Juan_221,M,Cordoba
9882,2020-01-20 00:10:00,99289,Completado,Juan_221,M,Cordoba
9878,2020-01-05 00:01:00,61644,Completado,Juan_220,M,Capital Federal
9878,2020-01-10 00:02:00,47243,Completado,Juan_220,M,Capital Federal
9878,2020-01-08 00:09:00,6762,Completado,Juan_220,M,Capital Federal
9746,2020-01-05 00:01:00,21093,Completado,Juan_187,M,Cordoba
9746,2020-01-31 00:03:00,46363,Completado,Juan_187,M,Cordoba
9746,2020-01-08 00:04:00,98135,Completado,Juan_187,M,Cordoba
9746,2020-01-03 00:07:00,61836,Completado,Juan_187,M,Cordoba
9746,2020-01-07 00:08:00,47702,Completado,Juan_187,M,Cordoba
9746,2020-01-07 00:09:00,94810,Completado,Juan_187,M,Cordoba
9746,2020-01-06 00:11:00,37089,Completado,Juan_187,M,Cordoba
9130,2020-01-05 00:01:00,73109,Completado,Juan_33,M,Buenos Aires
9130,2020-01-18 00:09:00,67069,Completado,Juan_33,M,Buenos Aires
9130,2020-01-05 00:10:00,4830,Completado,Juan_33,M,Buenos Aires
9784,2020-01-05 00:01:00,17953,Completado,Romina_196,F,Capital Federal
9784,2020-01-01 00:04:00,75300,Completado,Romina_196,F,Capital Federal
9784,2020-01-09 00:05:00,44705,Completado,Romina_196,F,Capital Federal
9784,2020-01-23 00:05:00,20056,Completado,Romina_196,F,Capital Federal
9784,2020-01-23 00:05:00,80774,Completado,Romina_196,F,Capital Federal
9784,2020-01-15 00:10:00,33039,Completado,Romina_196,F,Capital Federal
10038,2020-01-05 00:01:00,98260,Completado,Juan_260,M,Capital Federal
10038,2020-01-11 00:03:00,68350,Completado,Juan_260,M,Capital Federal
10038,2020-01-30 00:03:00,28968,Completado,Juan_260,M,Capital Federal
10038,2020-01-30 00:07:00,50431,Completado,Juan_260,M,Capital Federal
10038,2020-01-16 00:10:00,12194,Completado,Juan_260,M,Capital Federal
10038,2020-01-26 00:10:00,1854,Completado,Juan_260,M,Capital Federal
10038,2020-01-27 00:10:00,16338,Completado,Juan_260,M,Capital Federal
10038,2020-01-12 00:11:00,71146,Completado,Juan_260,M,Capital Federal
10038,2020-01-04 00:12:00,15957,Completado,Juan_260,M,Capital Federal
9233,2020-01-05 00:01:00,46713,Completado,Ana_59,F,Buenos Aires
9233,2020-01-16 00:01:00,22849,Completado,Ana_59,F,Buenos Aires
9233,2020-01-29 00:01:00,6452,Completado,Ana_59,F,Buenos Aires
9233,2020-01-08 00:05:00,60561,Completado,Ana_59,F,Buenos Aires
9233,2020-01-10 00:06:00,53520,Completado,Ana_59,F,Buenos Aires
9233,2020-01-15 00:07:00,79559,Completado,Ana_59,F,Buenos Aires
9442,2020-01-05 00:01:00,50179,Completado,Juan_111,M,Capital Federal
9442,2020-01-24 00:01:00,43826,Completado,Juan_111,M,Capital Federal
9442,2020-01-14 00:10:00,47906,Completado,Juan_111,M,Capital Federal
9365,2020-01-05 00:01:00,89944,Completado,Ana_92,F,Capital Federal
9365,2020-01-21 00:02:00,70021,Completado,Ana_92,F,Capital Federal
9365,2020-01-05 00:04:00,86600,Completado,Ana_92,F,Capital Federal
9365,2020-01-30 00:06:00,16563,Completado,Ana_92,F,Capital Federal
9365,2020-01-04 00:07:00,37068,Completado,Ana_92,F,Capital Federal
9365,2020-01-14 00:10:00,765,Completado,Ana_92,F,Capital Federal
9359,2020-01-05 00:01:00,7407,Completado,Pedro_90,M,Capital Federal
9359,2020-01-11 00:01:00,7858,Completado,Pedro_90,M,Capital Federal
9359,2020-01-12 00:02:00,7915,Completado,Pedro_90,M,Capital Federal
9359,2020-01-03 00:03:00,12820,Completado,Pedro_90,M,Capital Federal
9359,2020-01-10 00:03:00,12148,Completado,Pedro_90,M,Capital Federal
9359,2020-01-20 00:05:00,44723,Completado,Pedro_90,M,Capital Federal
9359,2020-01-19 00:07:00,32844,Completado,Pedro_90,M,Capital Federal
9359,2020-01-13 00:08:00,86348,Completado,Pedro_90,M,Capital Federal
9359,2020-01-08 00:09:00,60305,Completado,Pedro_90,M,Capital Federal
9359,2020-01-22 00:09:00,67815,Completado,Pedro_90,M,Capital Federal
9359,2020-01-04 00:10:00,17476,Completado,Pedro_90,M,Capital Federal
9359,2020-01-21 00:11:00,94231,Completado,Pedro_90,M,Capital Federal
10634,2020-01-05 00:01:00,55199,Completado,Juan_409,M,Cordoba
10634,2020-01-09 00:02:00,47495,Completado,Juan_409,M,Cordoba
10634,2020-01-01 00:05:00,78352,Completado,Juan_409,M,Cordoba
10634,2020-01-12 00:05:00,21732,Completado,Juan_409,M,Cordoba
10634,2020-01-15 00:09:00,63330,Completado,Juan_409,M,Cordoba
10634,2020-01-23 00:10:00,38863,Completado,Juan_409,M,Cordoba
10634,2020-01-19 00:11:00,74499,Completado,Juan_409,M,Cordoba
9189,2020-01-05 00:01:00,59669,Completado,Ana_48,F,Capital Federal
9189,2020-01-14 00:05:00,91417,Completado,Ana_48,F,Capital Federal
9189,2020-01-09 00:06:00,20804,Completado,Ana_48,F,Capital Federal
9189,2020-01-01 00:07:00,44498,Completado,Ana_48,F,Capital Federal
9189,2020-01-27 00:07:00,24587,Completado,Ana_48,F,Capital Federal
9783,2020-01-05 00:01:00,84574,Completado,Pedro_196,M,Capital Federal
9783,2020-01-02 00:02:00,360,Completado,Pedro_196,M,Capital Federal
9783,2020-01-13 00:02:00,56724,Completado,Pedro_196,M,Capital Federal
9783,2020-01-06 00:07:00,75458,Completado,Pedro_196,M,Capital Federal
9783,2020-01-30 00:07:00,9257,Completado,Pedro_196,M,Capital Federal
9783,2020-01-01 00:11:00,65642,Completado,Pedro_196,M,Capital Federal
9783,2020-01-04 00:11:00,32978,Completado,Pedro_196,M,Capital Federal
9783,2020-01-12 00:11:00,61686,Completado,Pedro_196,M,Capital Federal
9458,2020-01-05 00:01:00,13931,Completado,Juan_115,M,Capital Federal
9458,2020-01-21 00:04:00,68718,Completado,Juan_115,M,Capital Federal
9458,2020-01-16 00:07:00,78078,Completado,Juan_115,M,Capital Federal
9458,2020-01-18 00:07:00,15522,Completado,Juan_115,M,Capital Federal
9458,2020-01-14 00:09:00,18133,Completado,Juan_115,M,Capital Federal
9458,2020-01-23 00:10:00,22533,Completado,Juan_115,M,Capital Federal
9387,2020-01-06 00:01:00,98059,Completado,Pedro_97,M,Capital Federal
9387,2020-01-23 00:06:00,73790,Completado,Pedro_97,M,Capital Federal
9387,2020-01-27 00:07:00,53763,Completado,Pedro_97,M,Capital Federal
9387,2020-01-06 00:10:00,14965,Completado,Pedro_97,M,Capital Federal
9387,2020-01-01 00:12:00,53030,Completado,Pedro_97,M,Capital Federal
10542,2020-01-06 00:01:00,5049,Completado,Juan_386,M,Capital Federal
10542,2020-01-08 00:02:00,62499,Completado,Juan_386,M,Capital Federal
10542,2020-01-27 00:03:00,99696,Completado,Juan_386,M,Capital Federal
10542,2020-01-22 00:07:00,76355,Completado,Juan_386,M,Capital Federal
10542,2020-01-12 00:08:00,49035,Completado,Juan_386,M,Capital Federal
9990,2020-01-06 00:01:00,30778,Completado,Juan_248,M,Cordoba
9990,2020-01-26 00:01:00,28013,Completado,Juan_248,M,Cordoba
9990,2020-01-19 00:03:00,9516,Completado,Juan_248,M,Cordoba
9990,2020-01-14 00:07:00,75385,Completado,Juan_248,M,Cordoba
9990,2020-01-29 00:09:00,25779,Completado,Juan_248,M,Cordoba
9990,2020-01-13 00:10:00,87948,Completado,Juan_248,M,Cordoba
9868,2020-01-06 00:01:00,6616,Completado,Romina_217,F,Buenos Aires
9868,2020-01-26 00:05:00,30748,Completado,Romina_217,F,Buenos Aires
9868,2020-01-07 00:06:00,27307,Completado,Romina_217,F,Buenos Aires
9868,2020-01-20 00:06:00,9750,Completado,Romina_217,F,Buenos Aires
9868,2020-01-28 00:07:00,78668,Completado,Romina_217,F,Buenos Aires
9868,2020-01-22 00:09:00,47946,Completado,Romina_217,F,Buenos Aires
9868,2020-01-26 00:09:00,39058,Completado,Romina_217,F,Buenos Aires
9868,2020-01-31 00:10:00,40731,Completado,Romina_217,F,Buenos Aires
10205,2020-01-06 00:01:00,75564,Completado,Ana_302,F,Capital Federal
10205,2020-01-16 00:01:00,43433,Completado,Ana_302,F,Capital Federal
10205,2020-01-30 00:08:00,80211,Completado,Ana_302,F,Capital Federal
10205,2020-01-15 00:10:00,98793,Completado,Ana_302,F,Capital Federal
10205,2020-01-27 00:10:00,82964,Completado,Ana_302,F,Capital Federal
9859,2020-01-06 00:01:00,44802,Completado,Pedro_215,M,Santa Fe
9859,2020-01-04 00:07:00,60469,Completado,Pedro_215,M,Santa Fe
9859,2020-01-13 00:08:00,26412,Completado,Pedro_215,M,Santa Fe
9859,2020-01-19 00:09:00,42122,Completado,Pedro_215,M,Santa Fe
9504,2020-01-06 00:01:00,40034,Completado,Romina_126,F,Capital Federal
9504,2020-01-13 00:01:00,75470,Completado,Romina_126,F,Capital Federal
9504,2020-01-13 00:02:00,382,Completado,Romina_126,F,Capital Federal
9504,2020-01-14 00:04:00,59827,Completado,Romina_126,F,Capital Federal
9504,2020-01-16 00:06:00,20905,Completado,Romina_126,F,Capital Federal
9504,2020-01-09 00:07:00,42167,Completado,Romina_126,F,Capital Federal
9504,2020-01-11 00:07:00,21182,Completado,Romina_126,F,Capital Federal
9504,2020-01-20 00:08:00,57153,Completado,Romina_126,F,Capital Federal
9504,2020-01-02 00:09:00,95044,Completado,Romina_126,F,Capital Federal
9504,2020-01-14 00:11:00,97761,Completado,Romina_126,F,Capital Federal
10476,2020-01-06 00:01:00,20582,Completado,Romina_369,F,Capital Federal
10476,2020-01-03 00:03:00,42493,Completado,Romina_369,F,Capital Federal
10476,2020-01-06 00:04:00,15866,Completado,Romina_369,F,Capital Federal
10476,2020-01-05 00:06:00,35890,Completado,Romina_369,F,Capital Federal
10476,2020-01-09 00:09:00,1824,Completado,Romina_369,F,Capital Federal
10636,2020-01-06 00:01:00,64711,Completado,Romina_409,F,Buenos Aires
10636,2020-01-08 00:01:00,1021,Completado,Romina_409,F,Buenos Aires
10636,2020-01-23 00:01:00,71986,Completado,Romina_409,F,Buenos Aires
10636,2020-01-02 00:04:00,80101,Completado,Romina_409,F,Buenos Aires
10636,2020-01-16 00:07:00,27057,Completado,Romina_409,F,Buenos Aires
10636,2020-01-03 00:10:00,55978,Completado,Romina_409,F,Buenos Aires
10071,2020-01-06 00:01:00,15848,Completado,Pedro_268,M,Capital Federal
10071,2020-01-09 00:01:00,24833,Completado,Pedro_268,M,Capital Federal
10071,2020-01-27 00:01:00,90480,Completado,Pedro_268,M,Capital Federal
10071,2020-01-23 00:02:00,99891,Completado,Pedro_268,M,Capital Federal
10071,2020-01-03 00:04:00,49007,Completado,Pedro_268,M,Capital Federal
10071,2020-01-13 00:04:00,10058,Completado,Pedro_268,M,Capital Federal
10071,2020-01-27 00:11:00,729,Completado,Pedro_268,M,Capital Federal
9619,2020-01-06 00:01:00,13188,Completado,Pedro_155,M,Buenos Aires
9619,2020-01-12 00:02:00,87766,Completado,Pedro_155,M,Buenos Aires
9619,2020-01-07 00:05:00,92598,Completado,Pedro_155,M,Buenos Aires
9619,2020-01-06 00:07:00,72111,Completado,Pedro_155,M,Buenos Aires
9619,2020-01-08 00:09:00,95549,Completado,Pedro_155,M,Buenos Aires
9619,2020-01-09 00:09:00,37311,Completado,Pedro_155,M,Buenos Aires
9619,2020-01-22 00:09:00,19539,Completado,Pedro_155,M,Buenos Aires
9619,2020-01-16 00:10:00,43884,Completado,Pedro_155,M,Buenos Aires
9461,2020-01-06 00:01:00,14780,Completado,Ana_116,F,Capital Federal
9461,2020-01-05 00:03:00,42889,Completado,Ana_116,F,Capital Federal
9461,2020-01-07 00:03:00,60046,Completado,Ana_116,F,Capital Federal
9461,2020-01-19 00:05:00,28758,Completado,Ana_116,F,Capital Federal
9461,2020-01-30 00:08:00,5500,Completado,Ana_116,F,Capital Federal
9461,2020-01-16 00:09:00,65453,Completado,Ana_116,F,Capital Federal
9461,2020-01-10 00:11:00,6488,Completado,Ana_116,F,Capital Federal
9461,2020-01-10 00:11:00,10581,Completado,Ana_116,F,Capital Federal
9736,2020-01-06 00:01:00,80046,Completado,Romina_184,F,Capital Federal
9736,2020-01-16 00:01:00,6425,Completado,Romina_184,F,Capital Federal
9736,2020-01-16 00:03:00,56815,Completado,Romina_184,F,Capital Federal
9736,2020-01-13 00:06:00,68195,Completado,Romina_184,F,Capital Federal
9736,2020-01-05 00:07:00,41051,Completado,Romina_184,F,Capital Federal
9736,2020-01-10 00:08:00,32583,Completado,Romina_184,F,Capital Federal
9736,2020-01-12 00:09:00,40914,Completado,Romina_184,F,Capital Federal
10002,2020-01-06 00:01:00,15620,Completado,Juan_251,M,Capital Federal
10002,2020-01-08 00:05:00,37476,Completado,Juan_251,M,Capital Federal
10002,2020-01-29 00:07:00,3966,Completado,Juan_251,M,Capital Federal
10002,2020-01-19 00:08:00,95007,Completado,Juan_251,M,Capital Federal
9630,2020-01-06 00:01:00,27179,Completado,Juan_158,M,Capital Federal
9630,2020-01-31 00:01:00,34472,Completado,Juan_158,M,Capital Federal
9630,2020-01-29 00:05:00,61355,Completado,Juan_158,M,Capital Federal
9630,2020-01-04 00:08:00,15458,Completado,Juan_158,M,Capital Federal
9630,2020-01-30 00:08:00,78683,Completado,Juan_158,M,Capital Federal
9630,2020-01-18 00:10:00,23607,Completado,Juan_158,M,Capital Federal
10475,2020-01-06 00:01:00,62429,Completado,Pedro_369,M,Buenos Aires
10475,2020-01-09 00:03:00,29735,Completado,Pedro_369,M,Buenos Aires
10475,2020-01-17 00:03:00,72780,Completado,Pedro_369,M,Buenos Aires
10475,2020-01-12 00:10:00,71569,Completado,Pedro_369,M,Buenos Aires
10004,2020-01-06 00:01:00,75303,Completado,Romina_251,F,Capital Federal
10004,2020-01-11 00:05:00,3397,Completado,Romina_251,F,Capital Federal
10004,2020-01-14 00:05:00,88292,Completado,Romina_251,F,Capital Federal
10004,2020-01-10 00:06:00,94390,Completado,Romina_251,F,Capital Federal
10004,2020-01-01 00:08:00,93188,Completado,Romina_251,F,Capital Federal
10004,2020-01-09 00:10:00,23458,Completado,Romina_251,F,Capital Federal
10004,2020-01-07 00:12:00,61008,Completado,Romina_251,F,Capital Federal
9851,2020-01-06 00:01:00,86177,Completado,Pedro_213,M,Capital Federal
10286,2020-01-06 00:01:00,5566,Completado,Juan_322,M,Capital Federal
10286,2020-01-15 00:02:00,73806,Completado,Juan_322,M,Capital Federal
10286,2020-01-24 00:05:00,61276,Completado,Juan_322,M,Capital Federal
10286,2020-01-17 00:09:00,84221,Completado,Juan_322,M,Capital Federal
10286,2020-01-29 00:09:00,41595,Completado,Juan_322,M,Capital Federal
10286,2020-01-29 00:10:00,60427,Completado,Juan_322,M,Capital Federal
10286,2020-01-01 00:11:00,82547,Completado,Juan_322,M,Capital Federal
10581,2020-01-07 00:01:00,12346,Completado,Ana_396,F,Capital Federal
10581,2020-01-13 00:02:00,6199,Completado,Ana_396,F,Capital Federal
10581,2020-01-13 00:04:00,81991,Completado,Ana_396,F,Capital Federal
10581,2020-01-14 00:08:00,8375,Completado,Ana_396,F,Capital Federal
9577,2020-01-07 00:01:00,94800,Completado,Ana_145,F,Capital Federal
9577,2020-01-31 00:01:00,24873,Completado,Ana_145,F,Capital Federal
9577,2020-01-12 00:06:00,85362,Completado,Ana_145,F,Capital Federal
9896,2020-01-07 00:01:00,34737,Completado,Romina_224,F,Capital Federal
9896,2020-01-08 00:01:00,60956,Completado,Romina_224,F,Capital Federal
9896,2020-01-24 00:01:00,45533,Completado,Romina_224,F,Capital Federal
9896,2020-01-22 00:06:00,37521,Completado,Romina_224,F,Capital Federal
9655,2020-01-07 00:01:00,69229,Completado,Pedro_164,M,Cordoba
9655,2020-01-25 00:02:00,96593,Completado,Pedro_164,M,Cordoba
9655,2020-01-17 00:07:00,52637,Completado,Pedro_164,M,Cordoba
9841,2020-01-07 00:01:00,29787,Completado,Ana_211,F,Buenos Aires
9841,2020-01-25 00:04:00,39520,Completado,Ana_211,F,Buenos Aires
9841,2020-01-24 00:07:00,48518,Completado,Ana_211,F,Buenos Aires
10121,2020-01-07 00:01:00,39408,Completado,Ana_281,F,Capital Federal
10121,2020-01-12 00:04:00,92887,Completado,Ana_281,F,Capital Federal
10121,2020-01-27 00:08:00,33706,Completado,Ana_281,F,Capital Federal
10121,2020-01-16 00:10:00,37564,Completado,Ana_281,F,Capital Federal
10121,2020-01-26 00:11:00,93060,Completado,Ana_281,F,Capital Federal
10121,2020-01-26 00:11:00,32117,Completado,Ana_281,F,Capital Federal
9615,2020-01-07 00:01:00,42411,Completado,Pedro_154,M,Buenos Aires
9615,2020-01-08 00:03:00,18957,Completado,Pedro_154,M,Buenos Aires
9651,2020-01-07 00:01:00,25895,Completado,Pedro_163,M,Cordoba
9651,2020-01-08 00:04:00,36876,Completado,Pedro_163,M,Cordoba
9651,2020-01-12 00:07:00,24587,Completado,Pedro_163,M,Cordoba
9651,2020-01-03 00:08:00,37719,Completado,Pedro_163,M,Cordoba
9651,2020-01-24 00:11:00,48362,Completado,Pedro_163,M,Cordoba
9651,2020-01-06 00:12:00,20022,Completado,Pedro_163,M,Cordoba
9678,2020-01-07 00:01:00,99106,Completado,Juan_170,M,Capital Federal
9678,2020-01-24 00:05:00,9689,Completado,Juan_170,M,Capital Federal
9678,2020-01-27 00:08:00,16152,Completado,Juan_170,M,Capital Federal
10377,2020-01-07 00:01:00,89807,Completado,Ana_345,F,Santa Fe
10377,2020-01-14 00:02:00,85846,Completado,Ana_345,F,Santa Fe
10377,2020-01-14 00:03:00,90605,Completado,Ana_345,F,Santa Fe
10377,2020-01-26 00:03:00,32653,Completado,Ana_345,F,Santa Fe
10377,2020-01-15 00:05:00,33334,Completado,Ana_345,F,Santa Fe
10377,2020-01-30 00:05:00,80150,Completado,Ana_345,F,Santa Fe
10377,2020-01-26 00:08:00,7456,Completado,Ana_345,F,Santa Fe
10377,2020-01-13 00:09:00,96933,Completado,Ana_345,F,Santa Fe
10377,2020-01-23 00:09:00,80186,Completado,Ana_345,F,Santa Fe
10377,2020-01-20 00:10:00,17959,Completado,Ana_345,F,Santa Fe
9279,2020-01-07 00:01:00,39076,Completado,Pedro_70,M,Cordoba
9279,2020-01-05 00:02:00,96809,Completado,Pedro_70,M,Cordoba
9279,2020-01-16 00:02:00,97709,Completado,Pedro_70,M,Cordoba
9279,2020-01-26 00:06:00,89214,Completado,Pedro_70,M,Cordoba
9279,2020-01-19 00:10:00,37217,Completado,Pedro_70,M,Cordoba
9384,2020-01-07 00:01:00,12836,Completado,Romina_96,F,Capital Federal
9384,2020-01-29 00:04:00,13128,Completado,Romina_96,F,Capital Federal
9384,2020-01-04 00:05:00,30632,Completado,Romina_96,F,Capital Federal
9384,2020-01-04 00:07:00,85931,Completado,Romina_96,F,Capital Federal
9384,2020-01-05 00:09:00,1228,Completado,Romina_96,F,Capital Federal
9384,2020-01-20 00:09:00,35860,Completado,Romina_96,F,Capital Federal
10437,2020-01-07 00:01:00,75394,Completado,Ana_360,F,Capital Federal
10437,2020-01-02 00:05:00,42021,Completado,Ana_360,F,Capital Federal
10437,2020-01-09 00:06:00,44215,Completado,Ana_360,F,Capital Federal
10437,2020-01-06 00:08:00,69747,Completado,Ana_360,F,Capital Federal
10437,2020-01-25 00:08:00,54606,Completado,Ana_360,F,Capital Federal
